month,product_id,label
2021-01,1001,1367.153049983099
2021-01,1002,1719.7266294728286
2021-01,1003,1222.8969114316674
2021-01,1004,2410.9240711347907
2021-01,1005,2203.573040328282
2021-01,1006,1352.9546744996542
2021-01,1007,1543.0903702478051
2021-01,1008,799.4333786987922
2021-01,1009,2034.9888204412186
2021-01,1010,285.81058913821954
2021-01,1011,690.2329231039804
2021-01,1012,1998.1031989263138
2021-01,1013,10315.677878183158
2021-01,1014,324.8214590416076
2021-01,1015,1182.8324455804377
2021-01,1016,2003.72146392414
2021-01,1017,1714.0789800128782
2021-01,1018,1385.5974768378983
2021-01,1019,904.1576021887297
2021-01,1020,2463.811584372864
2021-01,1021,672.9601387594713
2021-01,1022,446.19619275407433
2021-01,1023,1172.5874113514874
2021-01,1024,2603.5765847057037
2021-01,1025,1208.6263608159456
2021-01,1026,441.3662820738875
2021-01,1027,928.2454993836213
2021-01,1028,371.5718981170066
2021-01,1029,1385.2744868976697
2021-01,1030,1231.0988326302502
2021-01,1031,799.9933547194179
2021-01,1032,574.6199302709762
2021-01,1033,198.22497567679954
2021-01,1034,1394.3692528365066
2021-01,1035,4460.747702919274
2021-01,1036,1281.7977261192227
2021-01,1037,435.0430143775487
2021-01,1038,2087.06185594071
2021-01,1039,1456.5674144552777
2021-01,1040,490.1305128557532
2021-01,1041,1346.0759595272957
2021-01,1042,334.21311853806
2021-01,1043,415.4309082516497
2021-01,1044,623.9186192754755
2021-01,1045,358.70265398975795
2021-01,1046,1184.6402963975042
2021-01,1047,627.7830518860425
2021-01,1048,400.3471033382447
2021-01,1049,615.9504041749623
2021-01,1050,299.4803356403373
2021-01,1051,320.41810555606185
2021-01,1052,944.3227221627847
2021-01,1053,347.6504877859851
2021-01,1054,667.5924607427564
2021-01,1055,587.0260325481705
2021-01,1056,822.3377980456012
2021-01,1057,443.4140615305124
2021-01,1058,173.27389062650903
2021-01,1059,391.7298434379826
2021-01,1060,255.77093114345848
2021-01,1061,614.0379154406455
2021-01,1062,103.77229955673175
